,Surgeons,NPI,URL,Gender,Surgery Volume,Med School,Med Year,Residency,Certifications,Hospitals,# Death Cases,Death Rate,# Problem Cases,Problem Rate,Combined Score,Avg Review,# of Reviews
1138,Dr. Michael B. Cannon,1750376026,www.checkbook.org/surgeonratings/Lung-Surgery/Michael-B-Cannon/1750376026/,Male,,University of Oklahoma,1990,Okla U Hlth Scis Ctr,Surgery;Thoracic and Cardiac Surgery,CHRISTUS St. Michael Health System;Wadley Regional Medical Center;,-99,-99.0,22,27.5,0.10899039948440763,3.388888888888889,27.0
1139,Dr. David James Carter,1164422440,www.checkbook.org/surgeonratings/Lung-Surgery/David-James-Carter/1164422440/,Male,,University of Texas-Southwestern,1979,Parkland Memorial Hospital,Thoracic and Cardiac Surgery,Texas Health Harris Methodist Hospital H-E-B;,-99,-99.0,46,34.6,0.9079230296520989,3.9172413793103447,29.0
1140,Dr. Oscar Jack Chastain,1285635409,www.checkbook.org/surgeonratings/Lung-Surgery/Oscar-Jack-Chastain/1285635409/,Male,,Baylor University,1980,,Thoracic and Cardiac Surgery,Good Shepherd Medical Center (Longview);Longview Regional Medical Center;,-99,-99.0,34,21.2,-0.5999216526362199,3.3636363636363638,11.0
1141,Dr. Edson H. Cheung,1437110103,www.checkbook.org/surgeonratings/Lung-Surgery/Edson-H-Cheung/1437110103/,Male,,University of Texas-Houston,1981,,Thoracic and Cardiac Surgery,Baylor University Medical Center at Dallas;,118,7.5,111,27.4,0.295878334316757,5.0,9.0
1142,Dr. Allan Odell Cook,1902842008,www.checkbook.org/surgeonratings/Lung-Surgery/Allan-Odell-Cook/1902842008/,Male,,University of Texas-Houston,1981,University of Pennsylvania,Surgery;Thoracic and Cardiac Surgery,Baylor Scott and White Medical Center - Garland;,-99,-99.0,46,14.7,-1.3313388492686131,5.0,5.0
1143,Dr. Scott Harrison Crocker,1073505889,www.checkbook.org/surgeonratings/Lung-Surgery/Scott-Harrison-Crocker/1073505889/,Male,,University of Colorado,1977,Ohio State University,Thoracic and Cardiac Surgery,Abilene Regional Medical Center;Hendrick Medical Center;,-99,-99.0,19,20.4,-0.6899422306832838,4.9,8.0
1144,Dr. William Michael Davis,1437195187,www.checkbook.org/surgeonratings/Lung-Surgery/William-Michael-Davis/1437195187/,Male,,Baylor University,1984,,Thoracic and Cardiac Surgery,Methodist Hospital (San Antonio);CHRISTUS Santa Rosa Hospital;Baptist Health System;,-99,-99.0,62,19.3,-0.8137205254979962,4.2,14.0
1145,Dr. Daniel De Armond,1861595779,www.checkbook.org/surgeonratings/Lung-Surgery/Daniel-De-Armond/1861595779/,Male,,Pennsylvania State University,1996,,Surgery;Thoracic and Cardiac Surgery,CHRISTUS Santa Rosa Hospital;Baptist Health System;,-99,-99.0,50,23.3,-0.3636176352626772,4.8244897959183675,98.0
1146,Dr. Jorge Luis De La Garza,1104824184,www.checkbook.org/surgeonratings/Lung-Surgery/Jorge-Luis-De-La-Garza/1104824184/,Male,,University of Texas-Houston,1982,,Thoracic and Cardiac Surgery,Doctors Hospital at Renaissance;,-99,-99.0,24,27.9,0.15400068850793938,,
1147,Dr. Mark Felger,1770507030,www.checkbook.org/surgeonratings/Lung-Surgery/Mark-Felger/1770507030/,Male,,Baylor University,1989,Emory Univ Affil Hosp,Surgery;Thoracic and Cardiac Surgery,St. David's Medical Center;Seton Medical Center Austin;Seton Medical Center Hays;Shannon Medical Center;St. David's South Austin Medical Center;,-99,-99.0,19,37.6,1.2455001973285882,4.309090909090909,33.0
1148,Dr. Daniel Fortes,1124037486,www.checkbook.org/surgeonratings/Lung-Surgery/Daniel-Fortes/1124037486/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,Inova Fairfax Hospital;Seton Medical Center Austin;,-99,-99.0,63,32.4,0.6603664400226732,4.22962962962963,54.0
1149,Dr. David A. Fosdick,1518955129,www.checkbook.org/surgeonratings/Lung-Surgery/David-A-Fosdick/1518955129/,Male,,University of Michigan,1976,U Tex Hosp,Surgery;Thoracic and Cardiac Surgery,Texas Health Presbyterian Hospital of Dallas;,-99,-99.0,65,35.3,0.9866910354432793,3.76,45.0
1150,Dr. James R. Garrison,1003843830,www.checkbook.org/surgeonratings/Lung-Surgery/James-R-Garrison/1003843830/,Male,,Texas Tech University,1990,,Surgery;Thoracic and Cardiac Surgery,Methodist Hospital (San Antonio);Methodist Stone Oak Hospital;Baptist Health System;CHRISTUS Santa Rosa Hospital;,-99,-99.0,40,26.2,-0.037293039842071114,4.166666666666667,54.0
1151,Dr. Donald M. Gibson,1902866296,www.checkbook.org/surgeonratings/Lung-Surgery/Donald-M-Gibson/1902866296/,Male,,Baylor University,1978,Baylor Affil Hosps,Surgery;Thoracic and Cardiac Surgery,Memorial Hermann Memorial City Medical Center;,-99,-99.0,22,23.0,-0.3973753520303262,4.5,28.0
1152,Dr. Miguel A. Gomez,1639139926,www.checkbook.org/surgeonratings/Lung-Surgery/Miguel-A-Gomez/1639139926/,Male,,Baylor University,1991,,Surgery;Thoracic and Cardiac Surgery,Houston Methodist West Hospital;Memorial Hermann Memorial City Medical Center;,-99,-99.0,19,37.9,1.2792579140962368,4.210294117647059,136.0
1153,Dr. Lawrence R. Hamner,1891722633,www.checkbook.org/surgeonratings/Lung-Surgery/Lawrence-R-Hamner/1891722633/,Male,,University of Texas-Southwestern,1981,Emory University Hospital,Thoracic and Cardiac Surgery,Methodist Hospital (San Antonio);Baptist Health System;CHRISTUS Santa Rosa Hospital;Methodist Stone Oak Hospital;,-99,-99.0,30,35.6,1.0204487522109287,4.376190476190477,21.0
1154,Dr. James Harrell,1235194069,www.checkbook.org/surgeonratings/Lung-Surgery/James-Harrell/1235194069/,Male,,Baylor University,1978,Baylor College of Medicine,Surgery;Thoracic and Cardiac Surgery,Covenant Medical Center (Lubbock);,-99,-99.0,19,5.2,-2.400333213577496,4.583333333333333,60.0
1155,Dr. Robert F. Hebeler,1295794584,www.checkbook.org/surgeonratings/Lung-Surgery/Robert-F-Hebeler/1295794584/,Male,,Tulane University,1977,Emory University,Thoracic and Cardiac Surgery,Baylor University Medical Center at Dallas;The Heart Hospital at Baylor Plano;,-99,-99.0,84,19.3,-0.8137205254979962,4.5473684210526315,38.0
1156,Dr. Richard Earle Helmer,1881898666,www.checkbook.org/surgeonratings/Lung-Surgery/Richard-Earle-Helmer/1881898666/,Male,,University of Texas-Galveston,2000,,Surgery;Thoracic and Cardiac Surgery,Providence Health Center;Baylor Scott and White Medical Center - Hillcrest;,-99,-99.0,25,13.4,-1.4776222885950918,3.96,10.0
1157,Dr. Mark S. Hickman,1427160118,www.checkbook.org/surgeonratings/Lung-Surgery/Mark-S-Hickman/1427160118/,Male,,University of Texas-Galveston,1982,,Surgery,CHRISTUS Santa Rosa Hospital;,-99,-99.0,46,21.9,-0.5211536468450391,4.188235294117647,51.0
1158,Dr. Thomas T. Hoang,1730143975,www.checkbook.org/surgeonratings/Lung-Surgery/Thomas-T-Hoang/1730143975/,Male,,University of Texas-Southwestern,1990,,Thoracic and Cardiac Surgery,Medical Center of Plano;The Heart Hospital at Baylor Plano;Methodist Richardson Medical Center;Methodist Charlton Medical Center;Texas Health Presbyterian Hospital of Plano;Methodist Dallas Medical Center;Baylor Scott and White Medical Center - Garland;,-99,-99.0,37,22.5,-0.4536382133097411,4.3213114754098365,61.0
1159,Dr. Eric M. Hoenicke,1356313043,www.checkbook.org/surgeonratings/Lung-Surgery/Eric-M-Hoenicke/1356313043/,Male,,University of Michigan,1996,,Thoracic and Cardiac Surgery,St. David's South Austin Medical Center;St. David's Medical Center;Seton Medical Center Austin;Seton Medical Center Hays;,-99,-99.0,32,16.3,-1.1512976931744854,4.292857142857143,28.0
1160,Dr. H. Stephen Hudgens,1336107127,www.checkbook.org/surgeonratings/Lung-Surgery/H-Stephen-Hudgens/1336107127/,Male,,University of Texas-Southwestern,1981,,Thoracic and Cardiac Surgery,Texas Health Harris Methodist Hospital Fort Worth;,-99,-99.0,41,17.8,-0.9825091093362408,5.0,25.0
1161,Dr. Andrew Tucker Hume,1063435915,www.checkbook.org/surgeonratings/Lung-Surgery/Andrew-Tucker-Hume/1063435915/,Male,,University of Mississippi,1989,,Surgery;Thoracic and Cardiac Surgery,St. David's Medical Center;Shannon Medical Center;Seton Medical Center Austin;Seton Medical Center Hays;,-99,-99.0,33,21.2,-0.5999216526362199,4.264516129032257,31.0
1162,Dr. Connie C. Hutton,1760402598,www.checkbook.org/surgeonratings/Lung-Surgery/Connie-C-Hutton/1760402598/,Male,,University of Texas-Galveston,1972,U Okla Hlth Sci Ctr,Thoracic and Cardiac Surgery,Conroe Regional Medical Center;,-99,-99.0,21,18.7,-0.8812359590332942,4.485454545454545,110.0
1163,Dr. John Laurence Jay,1033170196,www.checkbook.org/surgeonratings/Lung-Surgery/John-Laurence-Jay/1033170196/,Male,,Baylor University,1984,,Thoracic and Cardiac Surgery,Methodist Dallas Medical Center;Methodist Charlton Medical Center;Methodist Mansfield Medical Center;,-99,-99.0,34,23.5,-0.3411124907509113,,
1164,Dr. David Jayakar,1417911660,www.checkbook.org/surgeonratings/Lung-Surgery/David-Jayakar/1417911660/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,Longview Regional Medical Center;Saint Vincent Health Center;,-99,-99.0,44,23.3,-0.3636176352626772,4.6,84.0
1165,Dr. Gary Kimble Jett,1184690810,www.checkbook.org/surgeonratings/Lung-Surgery/Gary-Kimble-Jett/1184690810/,Male,,University of Texas-Southwestern,1978,,Thoracic and Cardiac Surgery,The Heart Hospital at Baylor Plano;Medical Center of McKinney;Texas Health Presbyterian Hospital of Plano;,122,9.2,113,38.4,1.1713595432510533,4.733333333333333,72.0
1166,Dr. William G. Jones,1649231705,www.checkbook.org/surgeonratings/Lung-Surgery/William-G-Jones/1649231705/,Male,,University of Arkansas,1983,,Thoracic and Cardiac Surgery,Doctors Hospital at White Rock Lake;Lake Pointe Medical Center;Texas Regional Medical Center at Sunnyvale;Methodist Dallas Medical Center;,-99,-99.0,21,21.5,-0.5661639358685708,4.796335078534031,573.0
1167,Dr. Sylwia Karpinski,1265622302,www.checkbook.org/surgeonratings/Lung-Surgery/Sylwia-Karpinski/1265622302/,Female,,Foreign Medical School--Dominica,2002,Saint Agnes Hospital,Thoracic and Cardiac Surgery,Wadley Regional Medical Center;Henry Ford Macomb Hospital;,-99,-99.0,14,28.6,0.2327686942991205,4.81764705882353,102.0
1168,Dr. Kemp H. Kernstine,1245338623,www.checkbook.org/surgeonratings/Lung-Surgery/Kemp-H-Kernstine/1245338623/,Male,,Duke University,1982,,Surgery;Thoracic and Cardiac Surgery,UT Southwestern University Hospital St. Paul;,-99,-99.0,87,18.8,-0.869983386777411,3.792857142857143,42.0
1169,Dr. William F. Kessler,1013925585,www.checkbook.org/surgeonratings/Lung-Surgery/William-F-Kessler/1013925585/,Male,,Baylor University,1991,Parkland Memorial Hospital,Surgery;Thoracic and Cardiac Surgery,St. David's South Austin Medical Center;Seton Medical Center Austin;St. David's Medical Center;Shannon Medical Center;,-99,-99.0,19,30.3,0.424062422649131,4.5268292682926825,41.0
1170,Dr. Kamal Ghaleb Khalil,1396939070,www.checkbook.org/surgeonratings/Lung-Surgery/Kamal-Ghaleb-Khalil/1396939070/,Male,,Foreign Medical School--Egypt,1961,S U N Y Upstate Medical University Hospital,Surgery;Thoracic and Cardiac Surgery;Vascular Surgery,Memorial Hermann - Texas Medical Center;,-99,-99.0,25,17.8,-0.9825091093362408,4.5,16.0
1171,Dr. Min Peter Kim,1558689661,www.checkbook.org/surgeonratings/Lung-Surgery/Min-Peter-Kim/1558689661/,Male,,Johns Hopkins University,2003,Beth Israel Deaconess Medical Center,Surgery;Thoracic and Cardiac Surgery,Houston Methodist Hospital;,-99,-99.0,30,33.4,0.772892162581503,4.494117647058823,17.0
1172,Dr. Clifford Mark Kitten,1396730826,www.checkbook.org/surgeonratings/Lung-Surgery/Clifford-Mark-Kitten/1396730826/,Male,,Texas Tech University,1975,,Thoracic and Cardiac Surgery,North Cypress Medical Center;Tomball Regional Medical Center;Houston Northwest Medical Center;Memorial Hermann;Houston Methodist Willowbrook Hospital;St. Luke's The Woodlands Hospital;,-99,-99.0,20,15.0,-1.297581132500964,4.311627906976744,86.0
1173,Dr. Stephen L. La Mendola,1497863419,www.checkbook.org/surgeonratings/Lung-Surgery/Stephen-L-La-Mendola/1497863419/,Male,,Rosalind Franklin University,1982,,Thoracic and Cardiac Surgery,CHRISTUS Hospital;Baptist Hospitals of Southeast Texas Beaumont Campus;The Medical Center of Southeast Texas;,-99,-99.0,36,21.1,-0.6111742248921026,4.707999999999999,25.0
1174,Dr. David A. Ladden,1093764284,www.checkbook.org/surgeonratings/Lung-Surgery/David-A-Ladden/1093764284/,Male,,Rush University,1984,,Thoracic and Cardiac Surgery,CHI St. Luke's Health Memorial Lufkin;Southwest Mississippi Regional Medical Center;Woodland Heights Medical Center;,-99,-99.0,41,31.0,0.5028304284403118,,
1175,Dr. Himalaya E. Lele,1962407007,www.checkbook.org/surgeonratings/Lung-Surgery/Himalaya-E-Lele/1962407007/,Male,,Baylor University,1998,,Thoracic and Cardiac Surgery,Texas Health Heart and Vascular Hospital Arlington;Baylor Regional Medical Center at Grapevine;TriStar Centennial Medical Center;Saint Thomas Rutherford Hospital;,-99,-99.0,46,32.4,0.6603664400226732,4.7208955223880595,67.0
1176,Dr. Harry Michael Lewis,1578569976,www.checkbook.org/surgeonratings/Lung-Surgery/Harry-Michael-Lewis/1578569976/,Male,Higher volume,Foreign Medical School--Peru,1991,Albert Einstein Medical Center,Cardiovascular Disease;Internal Medicine;Interventional Cardiology,Florida Hospital Waterman;Leesburg Regional Medical Center;,187,5.3,183,29.1,0.059467894554343495,3.6125000000000003,24.0
1177,Dr. Jeffrey Chaipui Lin,1124082938,www.checkbook.org/surgeonratings/Lung-Surgery/Jeffrey-Chaipui-Lin/1124082938/,Male,,Baylor University,1992,Allegheny General Hospital,Surgery;Thoracic and Cardiac Surgery,Texas Health Harris Methodist Hospital Fort Worth;Texas Health Huguley Hospital;Plaza Medical Center of Fort Worth;Baylor Medical Center Fort Worth;,-99,-99.0,50,23.2,-0.37487020751856037,4.636363636363637,11.0
1178,Dr. Timothy Stuart Lyda,1952347106,www.checkbook.org/surgeonratings/Lung-Surgery/Timothy-Stuart-Lyda/1952347106/,Male,,University of Texas-San Antonio,1986,,Thoracic and Cardiac Surgery,Baptist Health System;Methodist Hospital (San Antonio);CHRISTUS Santa Rosa Hospital;,-99,-99.0,39,13.7,-1.443864571827443,4.778947368421052,19.0
1179,Dr. Ian T. Lyn,1376529826,www.checkbook.org/surgeonratings/Lung-Surgery/Ian-T-Lyn/1376529826/,Male,,Baylor University,1994,,Surgery;Thoracic and Cardiac Surgery,The Hospitals of Providence Sierra Campus;Del Sol Medical Center/Las Palmas Medical Center;Providence Memorial Hospital;,-99,-99.0,13,49.6,2.595808868034545,3.933333333333333,15.0
1180,Dr. Carlos L. Macias,1063476877,www.checkbook.org/surgeonratings/Lung-Surgery/Carlos-L-Macias/1063476877/,Male,,University of Texas-Houston,1991,,Thoracic and Cardiac Surgery,Texas Health Harris Methodist Hospital Fort Worth;Plaza Medical Center of Fort Worth;Texas Health Huguley Hospital;Baylor Medical Center Fort Worth;,-99,-99.0,24,13.5,-1.4663697163392089,3.6,14.0
1181,Dr. Michael P. Macris,1780753905,www.checkbook.org/surgeonratings/Lung-Surgery/Michael-P-Macris/1780753905/,Male,,Georgia Health Sciences University,1984,,Thoracic and Cardiac Surgery,Memorial Hermann;Memorial Hermann Memorial City Medical Center;,-99,-99.0,22,4.8,-2.4453435026010273,4.45483870967742,31.0
1182,Dr. Mitchell J. Magee,1467440016,www.checkbook.org/surgeonratings/Lung-Surgery/Mitchell-J-Magee/1467440016/,Male,,University of Texas-Houston,1984,,Thoracic and Cardiac Surgery,Medical City Hospital/Medical City Children's Hospital;Baylor University Medical Center at Dallas;,186,7.5,180,29.5,0.41403034300352826,4.765217391304348,46.0
1183,Dr. David Park Mason,1083678155,www.checkbook.org/surgeonratings/Lung-Surgery/David-Park-Mason/1083678155/,Male,,Columbia University,1994,,Surgery;Thoracic and Cardiac Surgery,Cleveland Clinic;,134,1.8,130,20.0,-0.9807971266251346,4.3,6.0
1184,Dr. Michael O. Mcbride,1235161977,www.checkbook.org/surgeonratings/Lung-Surgery/Michael-O-Mcbride/1235161977/,Male,,Rutgers University,2005,,Thoracic and Cardiac Surgery,Providence Health Center;Baylor Scott and White Medical Center - Hillcrest;,-99,-99.0,20,10.2,-1.837704600783347,4.773529411764706,34.0
1185,Dr. Thomas Michael Mcgovern,1780606905,www.checkbook.org/surgeonratings/Lung-Surgery/Thomas-Michael-Mcgovern/1780606905/,Male,,SUNY-Upstate,1984,S U N Y Upstate Medical University Hospital,None,East Texas Medical Center Tyler;Mother Frances Hospital;,-99,-99.0,17,27.7,0.1314955439961735,3.1828125,64.0
1186,Dr. Reza J. Mehran,1124123450,www.checkbook.org/surgeonratings/Lung-Surgery/Reza-J-Mehran/1124123450/,Male,,Foreign Medical School--Canada,1986,U Montreal,Surgery,The University of Texas M. D. Anderson Cancer Center;,105,1.8,98,21.2,-0.9132816930898369,4.7,46.0
1187,Dr. Mark Menefee Mettauer,1427043967,www.checkbook.org/surgeonratings/Lung-Surgery/Mark-Menefee-Mettauer/1427043967/,Male,,Texas AandM University,1997,,Thoracic and Cardiac Surgery,St. Luke's The Woodlands Hospital;Tomball Regional Medical Center;Memorial Hermann;Houston Northwest Medical Center;North Cypress Medical Center;Houston Methodist Willowbrook Hospital;,-99,-99.0,43,27.9,0.15400068850793938,4.4,86.0
1188,Dr. Christian Lee Moncrief,1891889804,www.checkbook.org/surgeonratings/Lung-Surgery/Christian-Lee-Moncrief/1891889804/,Male,,Medical University of South Carolina,1977,Brooke Army Medical Center,Thoracic and Cardiac Surgery,Texas Health Presbyterian Hospital of Plano;The Heart Hospital at Baylor Plano;,-99,-99.0,25,18.7,-0.8812359590332942,4.5,8.0
1189,Dr. David O. Moore,1811985369,www.checkbook.org/surgeonratings/Lung-Surgery/David-O-Moore/1811985369/,Male,,Louisiana State University-New Orleans,1981,,Thoracic and Cardiac Surgery,The Heart Hospital at Baylor Plano;Medical Center of Plano;Medical City Hospital/Medical City Children's Hospital;,-99,-99.0,39,36.0,1.0654590412344604,4.671428571428571,56.0
1190,Dr. Cesar Nahas,1508866120,www.checkbook.org/surgeonratings/Lung-Surgery/Cesar-Nahas/1508866120/,Male,,Foreign Medical School--Leb,br/>,,Thoracic and Cardiac Surgery,Clear Lake Regional Medical Center/Mainland Medical Center;,-99,-99.0,18,35.1,0.9641858909315139,4.48,70.0
1191,Dr. Ronald Brent New,1912019019,www.checkbook.org/surgeonratings/Lung-Surgery/Ronald-Brent-New/1912019019/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,Seton Medical Center Williamson;,-99,-99.0,84,29.5,0.3340418446020671,4.6000000000000005,19.0
1192,Dr. Dennis David O'Banion,1457317539,www.checkbook.org/surgeonratings/Lung-Surgery/Dennis-David-OBanion/1457317539/,Male,,Louisiana State University-Shreveport,1979,La St U,Surgery,CHRISTUS St. Michael Health System;,-99,-99.0,35,18.0,-0.9600039648244749,,
1193,Dr. James Andrew Obney,1780694505,www.checkbook.org/surgeonratings/Lung-Surgery/James-Andrew-Obney/1780694505/,Male,,Medical College of Ohio,1993,,Thoracic and Cardiac Surgery,United Regional Health Care System;,-99,-99.0,52,29.3,0.31153670009030127,4.2,80.0
1194,Dr. Scott E. Olsson,1972682136,www.checkbook.org/surgeonratings/Lung-Surgery/Scott-E-Olsson/1972682136/,Male,,SUNY-Downstate,1993,,Thoracic and Cardiac Surgery,Houston Methodist West Hospital;Houston Methodist St. Catherine Hospital;North Cypress Medical Center;Memorial Hermann Memorial City Medical Center;,-99,-99.0,24,25.4,-0.12731361788913498,4.4037037037037035,54.0
1195,Dr. Michael T. Oszczakiewicz,1134239387,www.checkbook.org/surgeonratings/Lung-Surgery/Michael-T-Oszczakiewicz/1134239387/,Male,,University of Texas-Houston,1983,NYU Langone Medical Center,Thoracic and Cardiac Surgery,CHRISTUS Hospital;Baptist Hospitals of Southeast Texas Beaumont Campus;,-99,-99.0,21,26.2,-0.037293039842071114,4.3122807017543865,57.0
1196,Dr. Carmelo Otero,1588683155,www.checkbook.org/surgeonratings/Lung-Surgery/Carmelo-Otero/1588683155/,Male,,University of Puerto Rico,1981,William Beaumont Army Medical Center,Thoracic and Cardiac Surgery,Methodist Hospital (San Antonio);Baptist Health System;,-99,-99.0,27,20.2,-0.7124473751950495,4.308196721311476,61.0
